Product ID;Active (0/1);Name *;Categories (x,y,z...);Unit price;In store (0/1);Description;                           URL rewritten;Available for order (0 = No, 1 = Yes);Show price (0 = No, 1 = Yes);                           Image URLs;Delete existing images (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);                           Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Quantity
1309;1;King Crimson - The Elements Tour Box 2017;Rock;22;1;Album pod tytulem The Elements Tour Box 2017 autorstwa King Crimson. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/309.jpg;1;new;0;0;0;0;0;0;0;100
1310;1;London Grammar - Truth Is A Beautiful Thing [Import];Rock;33;1;Album pod tytulem Truth Is A Beautiful Thing [Import] autorstwa London Grammar. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/310.jpg;1;new;0;0;0;0;0;0;0;100
1311;1;Midnight North - Scarlet Skies;Rock;26;1;Album pod tytulem Scarlet Skies autorstwa Midnight North. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/311.jpg;1;new;0;0;0;0;0;0;0;100
1312;1;Depeche Mode - Ultra;Rock;38;1;Album pod tytulem Ultra autorstwa Depeche Mode. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/312.jpg;1;new;0;0;0;0;0;0;0;100
1313;1;Suffocation - Of the Dark Light;Rock;39;1;Album pod tytulem Of the Dark Light autorstwa Suffocation. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/313.jpg;1;new;0;0;0;0;0;0;0;100
1314;1;The Rascals - Very Best Of [Import];Rock;36;1;Album pod tytulem Very Best Of [Import] autorstwa The Rascals. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/314.jpg;1;new;0;0;0;0;0;0;0;100
1315;1;Chicago - Chicago Story: Complete Greatest [Import];Rock;24;1;Album pod tytulem Chicago Story: Complete Greatest [Import] autorstwa Chicago. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/315.jpg;1;new;0;0;0;0;0;0;0;100
1316;1;Original Broadway Cast Recording - Anastasia;Musical Soundtrack;32;1;Album pod tytulem Anastasia autorstwa Original Broadway Cast Recording. Uwazany za istotny dla gatunku Musical Soundtrack.;MusicalSoundtrack;1;1;/covers/316.jpg;1;new;0;0;0;0;0;0;0;100
1317;1;Tankard - One Foot In The Grave [Import];Heavy Metal;40;1;Album pod tytulem One Foot In The Grave [Import] autorstwa Tankard. Uwazany za istotny dla gatunku Heavy Metal.;HeavyMetal;1;1;/covers/317.jpg;1;new;0;0;0;0;0;0;0;100
1318;1;Shannon McNally - Black Irish;Country;33;1;Album pod tytulem Black Irish autorstwa Shannon McNally. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/318.jpg;1;new;0;0;0;0;0;0;0;100
1319;1;Foreigner - Definitive [Import];Rock;24;1;Album pod tytulem Definitive [Import] autorstwa Foreigner. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/319.jpg;1;new;0;0;0;0;0;0;0;100
1320;1;Bette Midler - Experience The Divine Bette Midler [Import];Vocal;27;1;Album pod tytulem Experience The Divine Bette Midler [Import] autorstwa Bette Midler. Uwazany za istotny dla gatunku Vocal.;Vocal;1;1;/covers/320.jpg;1;new;0;0;0;0;0;0;0;100
1321;1;Merrimack - Omegaphilia;Rock;43;1;Album pod tytulem Omegaphilia autorstwa Merrimack. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/321.jpg;1;new;0;0;0;0;0;0;0;100
1322;1;Anathema - The Optimist;Rock;27;1;Album pod tytulem The Optimist autorstwa Anathema. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/322.jpg;1;new;0;0;0;0;0;0;0;100
1323;1;Magpie Salute - Magpie Salute;Rock;16;1;Album pod tytulem Magpie Salute autorstwa Magpie Salute. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/323.jpg;1;new;0;0;0;0;0;0;0;100
1324;1;Rise Against - Wolves [Explicit Content];Rock;45;1;Album pod tytulem Wolves [Explicit Content] autorstwa Rise Against. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/324.jpg;1;new;0;0;0;0;0;0;0;100
1325;1;Chuck Berry - Chuck;Rock;24;1;Album pod tytulem Chuck autorstwa Chuck Berry. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/325.jpg;1;new;0;0;0;0;0;0;0;100
1326;1;Cigarettes After Sex - Cigarettes After Sex [Explicit Content];Rock;28;1;Album pod tytulem Cigarettes After Sex [Explicit Content] autorstwa Cigarettes After Sex. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/326.jpg;1;new;0;0;0;0;0;0;0;100
1327;1;The Phoenix - Ti Amo;Rock;27;1;Album pod tytulem Ti Amo autorstwa The Phoenix. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/327.jpg;1;new;0;0;0;0;0;0;0;100
1328;1;Doyle - Doyle II: As We Die [Explicit Content];Rock;30;1;Album pod tytulem Doyle II: As We Die [Explicit Content] autorstwa Doyle. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/330.jpg;1;new;0;0;0;0;0;0;0;100
1329;1;Sarah Vaughan - Sarah Sings Soulfully [Import];Jazz;16;1;Album pod tytulem Sarah Sings Soulfully [Import] autorstwa Sarah Vaughan. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/331.jpg;1;new;0;0;0;0;0;0;0;100
1330;1;Beach Fossils - Somersault;Rock;31;1;Album pod tytulem Somersault autorstwa Beach Fossils. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/332.jpg;1;new;0;0;0;0;0;0;0;100
1331;1;Various Artists - WARNER SOFT ROCK NUGGETS VOL 1 (SILVER & SUNSHINE) [Import];Rock;15;1;Album pod tytulem WARNER SOFT ROCK NUGGETS VOL 1 (SILVER & SUNSHINE) [Import] autorstwa Various Artists. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/333.jpg;1;new;0;0;0;0;0;0;0;100
1332;1;Inmates - Albums 1979-1982 [Import];Rock;25;1;Album pod tytulem Albums 1979-1982 [Import] autorstwa Inmates. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/334.jpg;1;new;0;0;0;0;0;0;0;100
1333;1;Miss May I - Shadows Inside;Rock;38;1;Album pod tytulem Shadows Inside autorstwa Miss May I. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/335.jpg;1;new;0;0;0;0;0;0;0;100
1334;1;Status Quo - Just Supposin';Rock;28;1;Album pod tytulem Just Supposin' autorstwa Status Quo. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/336.jpg;1;new;0;0;0;0;0;0;0;100
1335;1;Alan Davey - Sputnik Stan Vol. 1: A Fistful Of Junk;Rock;32;1;Album pod tytulem Sputnik Stan Vol. 1: A Fistful Of Junk autorstwa Alan Davey. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/337.jpg;1;new;0;0;0;0;0;0;0;100
1336;1;Sonny Clark - Sonny Clark Trio [Import];Jazz;25;1;Album pod tytulem Sonny Clark Trio [Import] autorstwa Sonny Clark. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/338.jpg;1;new;0;0;0;0;0;0;0;100
1337;1;Various Artists - The British Invasion;Rock;21;1;Album pod tytulem The British Invasion autorstwa Various Artists. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/339.jpg;1;new;0;0;0;0;0;0;0;100
1338;1;Zoot Sims - New Beat Bossa Nova 2 [Import];Jazz;15;1;Album pod tytulem New Beat Bossa Nova 2 [Import] autorstwa Zoot Sims. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/340.jpg;1;new;0;0;0;0;0;0;0;100
1339;1;The Doors - The Doors;Rock;37;1;Album pod tytulem The Doors autorstwa The Doors. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/341.jpg;1;new;0;0;0;0;0;0;0;100
1340;1;Various Artists - WARNER SOFT ROCK NUGGETS VOL 2 (IT'S A HAPPENING WORLD) [Import];Rock;44;1;Album pod tytulem WARNER SOFT ROCK NUGGETS VOL 2 (IT'S A HAPPENING WORLD) [Import] autorstwa Various Artists. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/342.jpg;1;new;0;0;0;0;0;0;0;100
1341;1;Depeche Mode - Music For The Masses;Rock;40;1;Album pod tytulem Music For The Masses autorstwa Depeche Mode. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/343.jpg;1;new;0;0;0;0;0;0;0;100
1342;1;Depeche Mode - Some Great Reward;Rock;25;1;Album pod tytulem Some Great Reward autorstwa Depeche Mode. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/344.jpg;1;new;0;0;0;0;0;0;0;100
1343;1;Depeche Mode - Black Celebration;Rock;31;1;Album pod tytulem Black Celebration autorstwa Depeche Mode. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/345.jpg;1;new;0;0;0;0;0;0;0;100
1344;1;Dua Lipa - Dua Lipa [Explicit Content];Rock;29;1;Album pod tytulem Dua Lipa [Explicit Content] autorstwa Dua Lipa. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/346.jpg;1;new;0;0;0;0;0;0;0;100
1345;1;Status Quo - Never Too Late;Rock;43;1;Album pod tytulem Never Too Late autorstwa Status Quo. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/347.jpg;1;new;0;0;0;0;0;0;0;100
1346;1;The Skatalites - Skatalites: Independence Ska & The Far East Sound;Reggae;41;1;Album pod tytulem Skatalites: Independence Ska & The Far East Sound autorstwa The Skatalites. Uwazany za istotny dla gatunku Reggae.;Reggae;1;1;/covers/348.jpg;1;new;0;0;0;0;0;0;0;100
1347;1;Various Artists - WARNER SOFT ROCK NUGGETS VOL 4 (LISTEN TO ME) [Import];Rock;24;1;Album pod tytulem WARNER SOFT ROCK NUGGETS VOL 4 (LISTEN TO ME) [Import] autorstwa Various Artists. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/349.jpg;1;new;0;0;0;0;0;0;0;100
1348;1;Alt-J - Relaxer;Rock;36;1;Album pod tytulem Relaxer autorstwa Alt-J. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/350.jpg;1;new;0;0;0;0;0;0;0;100
1349;1;The Doors - Doors: 50th Anniversary Deluxe [Import];Rock;26;1;Album pod tytulem Doors: 50th Anniversary Deluxe [Import] autorstwa The Doors. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/351.jpg;1;new;0;0;0;0;0;0;0;100
1350;1;Lyn Stanley - The Moonlight Sessions, Vol. 1;Jazz;28;1;Album pod tytulem The Moonlight Sessions, Vol. 1 autorstwa Lyn Stanley. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/352.jpg;1;new;0;0;0;0;0;0;0;100
1351;1;Quercus - Nightfall;Jazz;30;1;Album pod tytulem Nightfall autorstwa Quercus. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/353.jpg;1;new;0;0;0;0;0;0;0;100
1352;1;Glenn Hughes - Play Me Out: Expanded Edition [Import];Heavy Metal;38;1;Album pod tytulem Play Me Out: Expanded Edition [Import] autorstwa Glenn Hughes. Uwazany za istotny dla gatunku Heavy Metal.;HeavyMetal;1;1;/covers/354.jpg;1;new;0;0;0;0;0;0;0;100
1353;1;Various Artists - Spaced Out: Story Of Mushroom Records /  Various [Import];Rock;38;1;Album pod tytulem Spaced Out: Story Of Mushroom Records /  Various [Import] autorstwa Various Artists. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/355.jpg;1;new;0;0;0;0;0;0;0;100
1354;1;The Charlatans - Different Days;Rock;19;1;Album pod tytulem Different Days autorstwa The Charlatans. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/356.jpg;1;new;0;0;0;0;0;0;0;100
1355;1;White Nails - First Trip;Rock;42;1;Album pod tytulem First Trip autorstwa White Nails. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/357.jpg;1;new;0;0;0;0;0;0;0;100
1356;1;Emerson Lake & Palmer - Works Volume 2  Emerson Lake & Palmer;Rock;37;1;Album pod tytulem Works Volume 2  Emerson Lake & Palmer autorstwa Emerson Lake & Palmer. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/358.jpg;1;new;0;0;0;0;0;0;0;100
1357;1;Solstafir - Berdreyminn;Rock;30;1;Album pod tytulem Berdreyminn autorstwa Solstafir. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/359.jpg;1;new;0;0;0;0;0;0;0;100
1358;1;The Beatles - Sgt. Pepper's Lonely Hearts Club Band;Rock;15;1;Album pod tytulem Sgt. Pepper's Lonely Hearts Club Band autorstwa The Beatles. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/360.jpg;1;new;0;0;0;0;0;0;0;100
1359;1;The Letter Black - Pain;Rock;25;1;Album pod tytulem Pain autorstwa The Letter Black. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/361.jpg;1;new;0;0;0;0;0;0;0;100
1360;1;Emerson Lake & Palmer - Love Beach;Rock;37;1;Album pod tytulem Love Beach autorstwa Emerson Lake & Palmer. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/362.jpg;1;new;0;0;0;0;0;0;0;100
1361;1;Oscar Pettiford - New York City 1955-1958;Jazz;29;1;Album pod tytulem New York City 1955-1958 autorstwa Oscar Pettiford. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/363.jpg;1;new;0;0;0;0;0;0;0;100
1362;1;Black Cube Marriage - Astral;Rock;22;1;Album pod tytulem Astral autorstwa Black Cube Marriage. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/364.jpg;1;new;0;0;0;0;0;0;0;100
1363;1;Jlin - Black Origami;Electronic;18;1;Album pod tytulem Black Origami autorstwa Jlin. Uwazany za istotny dla gatunku Electronic.;Electronic;1;1;/covers/365.jpg;1;new;0;0;0;0;0;0;0;100
1364;1;Night Flight Orchestra - Amber Galactic;Rock;21;1;Album pod tytulem Amber Galactic autorstwa Night Flight Orchestra. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/366.jpg;1;new;0;0;0;0;0;0;0;100
1365;1;Peter Cetera - The Very Best Of Peter Cetera;Rock;19;1;Album pod tytulem The Very Best Of Peter Cetera autorstwa Peter Cetera. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/367.jpg;1;new;0;0;0;0;0;0;0;100
1366;1;Bjorn Riis - Forever Comes To An End;Rock;38;1;Album pod tytulem Forever Comes To An End autorstwa Bjorn Riis. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/368.jpg;1;new;0;0;0;0;0;0;0;100
1367;1;John Hartford - Aereo Plain;Rock;16;1;Album pod tytulem Aereo Plain autorstwa John Hartford. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/369.jpg;1;new;0;0;0;0;0;0;0;100
1368;1;Steel Woods - Straw In The Wind;Country;40;1;Album pod tytulem Straw In The Wind autorstwa Steel Woods. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/370.jpg;1;new;0;0;0;0;0;0;0;100
1369;1;Various Artists - Party Tyme Karaoke: Super Hits, Vol. 29;Karaoke;34;1;Album pod tytulem Party Tyme Karaoke: Super Hits, Vol. 29 autorstwa Various Artists. Uwazany za istotny dla gatunku Karaoke.;Karaoke;1;1;/covers/371.jpg;1;new;0;0;0;0;0;0;0;100
1370;1;Vixx - Shangri-La (4th Mini Album) - Birth Flower Version [Import];International;39;1;Album pod tytulem Shangri-La (4th Mini Album) - Birth Flower Version [Import] autorstwa Vixx. Uwazany za istotny dla gatunku International.;International;1;1;/covers/372.jpg;1;new;0;0;0;0;0;0;0;100
1371;1;Molecules & Showbiz - A Bronx Tale;Rap/Hip Hop;41;1;Album pod tytulem A Bronx Tale autorstwa Molecules & Showbiz. Uwazany za istotny dla gatunku Rap/Hip Hop.;RapHipHop;1;1;/covers/373.jpg;1;new;0;0;0;0;0;0;0;100
1372;1;The Biters - The Future Ain't What It Used To Be;Rock;44;1;Album pod tytulem The Future Ain't What It Used To Be autorstwa The Biters. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/374.jpg;1;new;0;0;0;0;0;0;0;100
1373;1;DragonForce - Reaching Into Infinity;Rock;26;1;Album pod tytulem Reaching Into Infinity autorstwa DragonForce. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/375.jpg;1;new;0;0;0;0;0;0;0;100
1374;1;Linkin Park - One More Light;Rock;23;1;Album pod tytulem One More Light autorstwa Linkin Park. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/376.jpg;1;new;0;0;0;0;0;0;0;100
1375;1;Jane Weaver - Modern Kosmology;Rock;37;1;Album pod tytulem Modern Kosmology autorstwa Jane Weaver. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/377.jpg;1;new;0;0;0;0;0;0;0;100
1376;1;Papa Roach - Crooked Teeth;Rock;20;1;Album pod tytulem Crooked Teeth autorstwa Papa Roach. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/378.jpg;1;new;0;0;0;0;0;0;0;100
1377;1;Insight - Ears Hear Spears;Rap/Hip Hop;29;1;Album pod tytulem Ears Hear Spears autorstwa Insight. Uwazany za istotny dla gatunku Rap/Hip Hop.;RapHipHop;1;1;/covers/379.jpg;1;new;0;0;0;0;0;0;0;100
1378;1;Depeche Mode - Speak & Spell;Rock;35;1;Album pod tytulem Speak & Spell autorstwa Depeche Mode. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/380.jpg;1;new;0;0;0;0;0;0;0;100
1379;1;Depeche Mode - A Broken Frame;Rock;41;1;Album pod tytulem A Broken Frame autorstwa Depeche Mode. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/381.jpg;1;new;0;0;0;0;0;0;0;100
1380;1;Depeche Mode - Construction Time Again;Rock;21;1;Album pod tytulem Construction Time Again autorstwa Depeche Mode. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/382.jpg;1;new;0;0;0;0;0;0;0;100
1381;1;Scale the Summit - In A World Of Fear;Rock;37;1;Album pod tytulem In A World Of Fear autorstwa Scale the Summit. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/383.jpg;1;new;0;0;0;0;0;0;0;100
1382;1;B.o.B - Ether [Explicit Content];Rap/Hip Hop;34;1;Album pod tytulem Ether [Explicit Content] autorstwa B.o.B. Uwazany za istotny dla gatunku Rap/Hip Hop.;RapHipHop;1;1;/covers/384.jpg;1;new;0;0;0;0;0;0;0;100
1383;1;Paul Weller - A Kind Revolution;Rock;40;1;Album pod tytulem A Kind Revolution autorstwa Paul Weller. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/385.jpg;1;new;0;0;0;0;0;0;0;100
1384;1;Cirith Ungol - King Of The Dead (Ultimate Edition);Rock;34;1;Album pod tytulem King Of The Dead (Ultimate Edition) autorstwa Cirith Ungol. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/386.jpg;1;new;0;0;0;0;0;0;0;100
1385;1;Dan Fogelberg - Live at Carnegie Hall;Rock;30;1;Album pod tytulem Live at Carnegie Hall autorstwa Dan Fogelberg. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/387.jpg;1;new;0;0;0;0;0;0;0;100
1386;1;Original London Cast Recording - Dreamgirls (Original London Cast Recording);Musical Soundtrack;32;1;Album pod tytulem Dreamgirls (Original London Cast Recording) autorstwa Original London Cast Recording. Uwazany za istotny dla gatunku Musical Soundtrack.;MusicalSoundtrack;1;1;/covers/388.jpg;1;new;0;0;0;0;0;0;0;100
1387;1;John Frum - A Stirring In The Noos;Rock;28;1;Album pod tytulem A Stirring In The Noos autorstwa John Frum. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/389.jpg;1;new;0;0;0;0;0;0;0;100
1388;1;Paul Weller - A Kind Revolution;Rock;42;1;Album pod tytulem A Kind Revolution autorstwa Paul Weller. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/390.jpg;1;new;0;0;0;0;0;0;0;100
1389;1;Mark Fry - Dreaming With Alice;Rock;44;1;Album pod tytulem Dreaming With Alice autorstwa Mark Fry. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/391.jpg;1;new;0;0;0;0;0;0;0;100
1390;1;Warrant - Louder Harder Faster;Rock;30;1;Album pod tytulem Louder Harder Faster autorstwa Warrant. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/392.jpg;1;new;0;0;0;0;0;0;0;100
1391;1;Jim Avett - For His Children And Ours;Rock;32;1;Album pod tytulem For His Children And Ours autorstwa Jim Avett. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/393.jpg;1;new;0;0;0;0;0;0;0;100
1392;1;Harem Scarem - United;Rock;33;1;Album pod tytulem United autorstwa Harem Scarem. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/394.jpg;1;new;0;0;0;0;0;0;0;100
1393;1;Jazzmeia Horn - Social Call;Jazz;21;1;Album pod tytulem Social Call autorstwa Jazzmeia Horn. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/395.jpg;1;new;0;0;0;0;0;0;0;100
1394;1;Free - 5 Classic Albums [Import];Rock;16;1;Album pod tytulem 5 Classic Albums [Import] autorstwa Free. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/396.jpg;1;new;0;0;0;0;0;0;0;100
1395;1;The Turtles - Happy Together;Rock;38;1;Album pod tytulem Happy Together autorstwa The Turtles. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/397.jpg;1;new;0;0;0;0;0;0;0;100
1396;1;The Turtles - It Ain't Me Babe;Rock;41;1;Album pod tytulem It Ain't Me Babe autorstwa The Turtles. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/398.jpg;1;new;0;0;0;0;0;0;0;100
1397;1;Justin Trevino - A Salute To Ray Price And The Cherokee Cowboys;Country;17;1;Album pod tytulem A Salute To Ray Price And The Cherokee Cowboys autorstwa Justin Trevino. Uwazany za istotny dla gatunku Country.;Country;1;1;/covers/399.jpg;1;new;0;0;0;0;0;0;0;100
1398;1;Graham Bonnet - Anthology 1968-2017 [Import];Rock;33;1;Album pod tytulem Anthology 1968-2017 [Import] autorstwa Graham Bonnet. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/400.jpg;1;new;0;0;0;0;0;0;0;100
1399;1;Patto - Patto: Expanded Edition [Import];Rock;17;1;Album pod tytulem Patto: Expanded Edition [Import] autorstwa Patto. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/401.jpg;1;new;0;0;0;0;0;0;0;100
1400;1;Slowdive - Slowdive;Rock;35;1;Album pod tytulem Slowdive autorstwa Slowdive. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/402.jpg;1;new;0;0;0;0;0;0;0;100
1401;1;Foster the People - Supermodel;Rock;37;1;Album pod tytulem Supermodel autorstwa Foster the People. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/403.jpg;1;new;0;0;0;0;0;0;0;100
1402;1;The Shining - V - Halmstad (Niklas Angaende Niklas);Rock;38;1;Album pod tytulem V - Halmstad (Niklas Angaende Niklas) autorstwa The Shining. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/404.jpg;1;new;0;0;0;0;0;0;0;100
1403;1;The Staple Singers - Freedom Highway;Gospel;26;1;Album pod tytulem Freedom Highway autorstwa The Staple Singers. Uwazany za istotny dla gatunku Gospel.;Gospel;1;1;/covers/405.jpg;1;new;0;0;0;0;0;0;0;100
1404;1;The Triffids - Wide Open Road: Best Of The Triffids [Import];Rock;42;1;Album pod tytulem Wide Open Road: Best Of The Triffids [Import] autorstwa The Triffids. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/406.jpg;1;new;0;0;0;0;0;0;0;100
1405;1;Joan Shelley - Joan Shelley;Folk;34;1;Album pod tytulem Joan Shelley autorstwa Joan Shelley. Uwazany za istotny dla gatunku Folk.;Folk;1;1;/covers/407.jpg;1;new;0;0;0;0;0;0;0;100
1406;1;Lalo Schifrin - Lalo = Brilliance [Import];Jazz;35;1;Album pod tytulem Lalo = Brilliance [Import] autorstwa Lalo Schifrin. Uwazany za istotny dla gatunku Jazz.;Jazz;1;1;/covers/408.jpg;1;new;0;0;0;0;0;0;0;100
1407;1;The Turtles - Turtle Soup;Rock;41;1;Album pod tytulem Turtle Soup autorstwa The Turtles. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/409.jpg;1;new;0;0;0;0;0;0;0;100
1408;1;Taj Mahal - Tajmo;Blues;29;1;Album pod tytulem Tajmo autorstwa Taj Mahal. Uwazany za istotny dla gatunku Blues.;Blues;1;1;/covers/410.jpg;1;new;0;0;0;0;0;0;0;100
1409;1;Dangerdoom - Mouse & The Mask: Official Metalface Version;Rap/Hip Hop;21;1;Album pod tytulem Mouse & The Mask: Official Metalface Version autorstwa Dangerdoom. Uwazany za istotny dla gatunku Rap/Hip Hop.;RapHipHop;1;1;/covers/411.jpg;1;new;0;0;0;0;0;0;0;100
1410;1;Rat Columns - Candle Power;Rock;21;1;Album pod tytulem Candle Power autorstwa Rat Columns. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/412.jpg;1;new;0;0;0;0;0;0;0;100
1411;1;Moon Duo - Occult Architecture, Vol. 2;Rock;30;1;Album pod tytulem Occult Architecture, Vol. 2 autorstwa Moon Duo. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/413.jpg;1;new;0;0;0;0;0;0;0;100
1412;1;Delia Gonzalez - Horse Follows Darkness [Explicit Content];Electronic;37;1;Album pod tytulem Horse Follows Darkness [Explicit Content] autorstwa Delia Gonzalez. Uwazany za istotny dla gatunku Electronic.;Electronic;1;1;/covers/414.jpg;1;new;0;0;0;0;0;0;0;100
1413;1;Motionless in White - Graveyard Shift [Explicit Content];Rock;44;1;Album pod tytulem Graveyard Shift [Explicit Content] autorstwa Motionless in White. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/415.jpg;1;new;0;0;0;0;0;0;0;100
1414;1;Various Artists - Bob Holmes Nashville Soul /  Various [Import];Soul/R & B;42;1;Album pod tytulem Bob Holmes Nashville Soul /  Various [Import] autorstwa Various Artists. Uwazany za istotny dla gatunku Soul/R & B.;SoulRB;1;1;/covers/416.jpg;1;new;0;0;0;0;0;0;0;100
1415;1;Shocking Blue - Blue Box [Import];Rock;30;1;Album pod tytulem Blue Box [Import] autorstwa Shocking Blue. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/417.jpg;1;new;0;0;0;0;0;0;0;100
1416;1;Day Wave - The Days We Had;Rock;15;1;Album pod tytulem The Days We Had autorstwa Day Wave. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/418.jpg;1;new;0;0;0;0;0;0;0;100
1417;1;Oranssi Pazuzu - Muukalainen Puhuu;Rock;15;1;Album pod tytulem Muukalainen Puhuu autorstwa Oranssi Pazuzu. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/419.jpg;1;new;0;0;0;0;0;0;0;100
1418;1;Nick Cave & the Bad Seeds - Lovely Creatures: The Best of Nick Cave and The Bad Seeds (1984-2014) [Explicit Content];Rock;36;1;Album pod tytulem Lovely Creatures: The Best of Nick Cave and The Bad Seeds (1984-2014) [Explicit Content] autorstwa Nick Cave & the Bad Seeds. Uwazany za istotny dla gatunku Rock.;Rock;1;1;/covers/420.jpg;1;new;0;0;0;0;0;0;0;100
